kata_id,COM_IA,SEM_IA,diferenca,par_completo
kata01,1.0,0.7513199577613516,0.24868004223864837,True
kata02,0.5729166666666666,0.8423809523809523,-0.2694642857142857,True
kata03,0.9202453987730062,0.7728571428571429,0.14738825591586324,True
kata04,0.9473684210526315,0.729460580912863,0.2179078401397685,True
